date, Iron_Feed,Silica_Feed,Starch_Flow,Amina_Flow,Ore_Pulp_Flow,Ore_Pulp_pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation_Column_04AirFlow,Flotation_Column_05AirFlow,Flotation _Column06Air Flow,Flotation_Column07AirFlow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation _Column04Level,Flotation_Column05Level,Flotation_Column06Level,Flotation_Column07Level,Iron_Concentrate,Silica _Concentrate
11-03-2017 21:00,"59,66","9,09","3111,04","5,54,565","4,02,656","9,91,715","1,75,055","2,47,632","2,54,048","2,49,434","2,95,096","306,4","2,49,873","2,49,873","5,54,441","5,55,756","5,49,156","5,24,138","5,37,562","5,23,202","546,79","64,565","3,865"
11-03-2017 21:00,"59,66","9,09","3107,62","5,46,997","4,01,484","9,91,515","17,509","247,5","2,53,169","2,49,478","2,95,096","306,4","2,49,741","2,50,269","5,59,546","5,58,024","5,56,496","5,33,748","5,39,102","4,99,794","5,40,498","64,565","3,865"
11-03-2017 21:00,"59,66","9,09","3159,08","5,57,495","402,07","9,91,315","1,75,124","2,47,148","2,52,466","2,49,653","2,95,096","306,4","2,50,093","2,50,181","5,59,646","5,52,018","5,58,326","5,41,562","542,3","4,63,058","5,01,764","64,565","3,865"
11-03-2017 21:00,"59,66","9,09","3203,22","5,58,472","4,03,652","9,91,114","1,75,159","2,47,368","2,50,093","2,49,829","2,95,096","306,4","2,50,269","2,49,697","5,52,639","548,73","5,61,886","5,43,516","542,63","4,75,378","4,66,122","64,565","3,865"
11-03-2017 22:00,"59,66","9,09","3237,82","5,54,688","398,32","9,90,914","1,75,193","2,47,896","2,50,093","2,49,961","2,95,096","306,4","2,50,269","2,49,873","5,41,729","5,48,732","5,58,328","5,45,706","544,5","5,18,728","455,09","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3282,42","5,59,082","3,95,332","9,90,714","1,75,228","2,47,939","250,62","250,84","2,95,096","306,4","2,50,269","2,49,917","5,30,117","551,34","5,57,246","5,58,754","544,39","5,39,676","464,25","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3288,67","5,57,129","3,95,859","9,90,513","1,75,262","2,47,588","2,49,741","2,51,895","2,95,096","306,4","2,50,269","2,49,829","5,35,823","5,53,722","5,63,182","5,62,894","545,49","5,32,396","4,81,906","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3264,06","558,96","4,00,781","9,90,313","1,75,297","2,47,808","2,49,653","2,52,246","2,95,096","306,4","2,50,269","2,49,697","5,44,431","552,93","5,60,488","5,53,284","5,49,676","5,03,718","4,96,694","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3283,2","5,54,077","4,04,824","9,90,112","1,75,331","2,47,808","2,51,016","2,50,928","2,95,096","306,4","2,50,269","2,50,005","5,58,044","5,54,284","5,50,022","5,44,222","5,45,274","4,86,242","5,14,126","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","1321,09","5,54,199","3,92,871","9,89,912","1,75,366","2,47,632","2,49,302","2,49,653","2,95,096","306,4","250,4","2,50,269","5,56,743","5,48,848","548,4","5,40,936","5,32,278","5,00,242","5,32,446","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","144361666,66,667","5,57,495","3,92,578","9,89,712","1,754","2,48,555","2,49,214","249,39","2,95,096","306,4","2,50,225","2,50,137","5,55,342","5,39,562","5,47,754","5,38,748","5,33,486","507,41","5,26,488","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","156614333,33,333","5,61,279","3,99,258","9,89,511","1,75,434","2,48,115","2,49,346","2,49,521","2,95,096","306,4","2,50,313","2,49,521","5,48,635","538,43","5,46,348","551,33","5,52,324","4,92,402","5,02,872","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","1688,67","5,63,965","4,00,898","9,89,311","1,75,469","2,47,676","2,52,026","2,49,609","2,95,096","306,4","2,50,356","2,49,565","5,39,026","550,32","5,47,208","5,75,082","561,8","4,85,906","4,84,776","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3171,88","5,57,007","4,01,367","9,89,111","1,75,503","2,47,588","2,51,851","2,49,346","2,95,096","306,4","2,50,269","2,49,565","543,33","557,34","547,64","575,86","5,71,712","5,03,042","4,78,154","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3516,8","551,27","4,01,191","98,891","1,75,538","2,48,203","2,53,169","249,17","2,95,096","306,4","2,50,137","2,49,917","5,49,636","5,56,662","5,47,316","5,54,218","558,49","5,23,656","485,88","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3640,63","5,60,791","3,97,031","98,871","1,75,572","2,48,862","2,54,971","2,49,302","2,95,096","306,4","2,50,181","250,4","5,52,839","5,56,888","547,1","5,38,122","5,47,586","5,28,028","5,15,122","62,95","4,97"
11-03-2017 22:00,"59,66","9,09","3675,78","5,67,627","3,94,336","98,851","1,75,607","248,95","2,54,883","249,39","2,95,096","306,4","2,50,269","2,50,488","5,54,041","557,34","547,1","534,37","549,13","526,46","530,79","62,95","4,97"
11-03-2017 23:00,"59,66","9,09","210,08,786","5,57,251","4,01,133","9,94,481","1,75","2,50,334","2,49,873","2,51,235","2,95,096","306,4","2,49,895","2,49,258","4,53,192","4,51,599","4,64,118","4,48,047","435,67","4,33,095","4,75,998","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","179,21,872","5,59,326","3,99,082","9,94,316","1,75","2,49,829","2,51,235","2,50,598","2,95,096","306,4","2,49,983","248,95","440,88","452,9","4,63,527","4,43,552","4,38,973","4,17,968","4,48,521","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","148,34,958","5,50,537","4,05,645","9,94,151","1,75","2,48,621","2,50,049","2,49,697","2,95,096","306,4","2,49,895","2,49,214","4,43,232","4,51,199","4,60,399","4,41,913","445,03","4,27,603","4,29,707","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","117,48,044","5,44,922","413,73","9,93,987","1,75","249,39","2,52,246","2,49,456","2,95,096","306,4","2,50,115","2,50,291","4,37,877","4,61,511","4,64,874","4,49,418","4,43,493","456,73","4,22,865","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","8,66,113","5,51,758","412,5","9,93,822","1,75","249,39","2,53,784","2,49,609","2,95,096","306,4","2,50,269","2,51,367","4,56,445","455,96","465,63","453,52","448,89","474,37","410,51","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","2755,57","5,53,223","4,11,533","9,93,657","1,75","249,39","2,51,016","2,49,543","2,95,096","306,4","2,50,203","2,51,104","4,57,346","453,92","4,62,555","4,54,222","4,50,708","4,74,202","4,11,005","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","3262,99","554,81","4,08,047","9,93,492","1,75","2,48,994","2,45,149","2,49,456","2,95,096","306,4","2,50,115","2,50,488","4,56,295","446,61","4,53,115","4,50,352","4,48,836","469,61","4,15,967","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","3190,53","5,53,833","4,06,758","9,93,328","1,75","2,48,203","2,48,049","2,49,478","2,95,096","306,4","2,50,137","2,50,488","4,47,437","4,39,811","4,46,372","4,40,548","4,39,526","4,56,282","4,34,285","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","3065,76","5,56,946","4,08,604","9,93,163","1,75","2,48,445","2,51,257","2,49,236","2,95,096","306,4","2,49,829","2,50,422","4,44,384","4,37,491","4,40,219","4,51,878","4,52,578","4,45,866","460,44","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","2977,54","5,49,194","4,03,945","9,92,998","1,75","2,48,357","2,48,972","249,39","2,95,096","306,4","2,49,961","2,50,137","4,41,681","4,39,418","4,31,856","4,61,015","4,58,198","4,40,266","4,71,756","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","2935,35","5,55,847","4,03,477","9,92,833","1,75","2,48,379","2,48,862","2,50,115","2,95,096","306,4","2,50,269","2,49,697","441,18","444,23","4,32,015","4,54,333","462,88","4,42,786","4,72,473","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","2871,88","5,56,152","4,03,066","9,92,669","1,75","2,48,005","2,52,905","252,07","2,95,096","306,4","2,50,269","2,49,521","4,60,449","4,47,287","4,41,515","4,48,439","4,59,464","4,59,642","4,64,467","62,83","5,06"
11-03-2017 23:00,"59,66","9,09","2837,7","5,52,368","4,02,217","9,92,504","1,75","2,47,786","2,45,918","2,52,554","2,95,096","306,4","2,50,269","2,49,961","4,60,449","462,24","4,38,279","4,57,658","4,54,118","4,78,346","4,63,583","62,83","5,06"
12-03-2017 00:00,"59,66","9,09","1,07,636","5,44,006","4,05,762","9,88,041","1,74,308","2,49,148","2,50,686","2,49,214","2,95,096","306,4","248,95","2,49,873","461,2","440,66","4,48,047","4,33,476","4,38,365","4,45,138","4,50,459","64,72","3,51"
12-03-2017 00:00,"59,66","9,09","8,21,091","5,55,359","4,03,535","9,88,053","1,74,274","2,48,928","2,56,157","2,49,543","2,95,096","306,4","2,48,928","2,50,225","4,65,104","4,40,717","4,32,503","450,82","4,38,145","4,34,498","4,45,383","64,72","3,51"
12-03-2017 00:00,"59,66","9,09","5,64,545","5,43,701","4,06,611","9,88,065","1,74,239","248,73","253,63","2,49,016","2,95,096","306,4","2,48,906","2,49,829","4,38,778","4,40,947","4,48,695","4,58,747","4,42,879","4,38,642","4,27,062","64,72","3,51"
12-03-2017 01:00,"58,84","11,46","3,07,031","5,42,053","4,01,016","9,88,076","1,74,205","2,48,818","2,52,334","2,49,807","2,95,096","306,4","2,50,247","2,49,829","4,34,023","4,40,042","4,38,011","4,63,319","4,62,824","4,43,402","4,33,133","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3072,85","5,37,964","4,00,459","9,88,088","17,417","2,49,587","2,52,422","2,51,631","2,95,096","306,4","2,48,049","2,49,917","4,44,033","4,55,217","4,46,912","4,60,199","4,58,524","4,77,058","4,44,771","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3095,31","5,45,898","3,99,258","9,881","1,74,136","249,39","2,46,489","2,51,917","2,95,096","306,4","2,48,005","2,50,687","4,45,685","4,59,243","4,47,992","4,58,128","4,50,484","4,75,042","461,99","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3099,8","5,46,933","392,55","9,88,112","1,74,102","2,49,452","2,50,405","2,50,739","2,95,096","306,4","249,39","2,50,472","4,55,015","462,51","4,45,463","4,36,701","4,43,352","4,63,943","4,79,526","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3186,91","5,36,285","4,08,501","9,88,124","1,74,067","2,50,038","2,53,477","2,48,928","2,95,096","306,4","2,49,368","2,50,247","4,78,517","4,54,792","4,53,437","4,40,426","4,27,245","4,43,513","4,89,931","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3338,26","5,44,037","3,99,272","9,88,127","1,74,033","2,49,807","2,47,906","2,48,533","2,95,096","306,4","2,48,972","2,49,829","4,59,999","4,53,268","4,47,263","444,14","4,24,568","4,21,552","4,77,219","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3490,23","5,48,096","3,98,438","9,87,974","1,74","249,39","2,53,125","248,95","2,95,096","306,4","249,39","2,49,829","451,44","434,43","446,75","444,14","433,46",429,"444,72","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3493,85","5,48,004","3,97,983","9,87,821","1,74","249,39","2,52,949","2,48,972","2,95,096","306,4","2,49,412","2,49,818","4,50,665","434,6","4,46,885","4,45,703","4,34,947","4,29,701","4,42,623","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3564,16","5,46,143","3,90,088","9,87,667","1,74","2,49,434","2,49,763","2,49,489","2,95,096","306,4","2,49,796","2,49,642",436,"4,38,963","4,49,369","4,74,843","4,63,457","4,43,682","402,56","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3503,91","538,33","3,99,023","98,575","1,74","2,48,291","2,55,542","2,50,049","2,95,096","306,4","2,51,807","2,50,928","4,53,442","23820992,45,283","458,08","447,66","477,53","461,49","447,48","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3480,47","5,44,434","4,06,055","9,86,045","1,74","2,49,609","2,31,812","2,50,488","2,95,096","306,4","2,51,807","2,52,026","4,48,938","23812656,60,377","451,6","461,72","471,47","465,97","447,48","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3490,23","5,37,109","4,04,297","9,86,339","1,74","249,39","2,42,358","2,50,049","2,95,096","306,4","2,51,807","2,46,753","4,49,939","23804320,75,472","451,6","469,53","463,21","444,13","435,34","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3498,05","5,54,199","3,99,316","9,86,633","1,74","2,49,829","2,54,224","2,50,049","2,95,096","306,4","2,51,587","2,46,094","4,56,445","23795984,90,566","459,7","471,09","458,8","443,57","451,89","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3541,02","5,41,382","4,00,195","9,86,927","1,74","2,50,269","2,55,103","2,50,049","2,95,096","306,4","2,50,928","2,46,313","4,48,938","2378764,90,566","459,7","487,89","449,99","457,01","451,89","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3576,17","5,59,692","4,08,105","9,87,221","1,74","2,49,829","2,86,304","2,50,049","2,95,096","306,4","2,50,928","2,45,215","4,36,426","23779313,20,755","464,55","478,12","459,9","459,81","459,06","64,29","3,62"
12-03-2017 01:00,"58,84","11,46","3583,98","538,33","4,06,641","9,87,515","1,74","2,49,829","2,54,224","249,39","2,95,096","306,4","2,53,345","2,44,995","4,52,441","23770977,35,849","459,7","498,44","438,97","451,97","456,86","64,29","3,62"
12-03-2017 02:00,"58,84","11,46","3591,8","5,50,385","3,94,438","10,081","1,75","248,95","2,51,356","2,50,236","2,95,096","306,4","2,50,686","2,47,225","4,42,482","22837362,26,415","4,53,788","4,94,259","4,28,538","4,50,906","4,57,989","63,62","4,92"
12-03-2017 02:00,"58,84","11,46","3585,94","544,22","3,91,802","1,00,835","1,75","2,49,697","2,50,554","2,50,455","2,95,096","306,4","2,50,488","247,28","4,48,237","22829026,41,509","4,55,299","507,25","4,39,197","4,65,214","4,60,691","63,62","4,92"
12-03-2017 02:00,"58,84","11,46","3564,36","5,43,213","3,91,406","1,00,859","1,75","2,49,829","2,50,488","2,50,488","2,95,096","306,4","2,50,488","2,47,412","4,49,438","22820690,56,604","455,38","509,77","441,18","467,65","461,27","63,62","4,92"
12-03-2017 02:00,"58,84","11,46","3552,25","5,52,551","3,95,889","1,00,884","1,75","2,49,082","2,48,621","2,50,115","2,95,096","306,4","2,50,675","2,53,762","4,49,013","22812354,71,698","4,63,633","4,97,148","4,36,029","455,75","4,54,232","63,62","4,92"
12-03-2017 02:00,"58,84","11,46","3549,12","5,57,312","4,00,415","1,00,909","1,75","249,51","2,46,423","2,50,422","2,95,096","306,4","2,50,521","2,54,883","4,62,126","22804018,86,792","4,69,221","4,85,621","4,44,946","448,89","458,15","63,62","4,92"
12-03-2017 02:00,"58,84","11,46","3553,81","5,43,335","4,03,813","1,00,934","1,75","2,48,302","2,54,685","2,50,302","2,95,096","306,4","2,50,488","2,53,575","4,69,558","22795683,01,887","4,64,901","4,52,776","4,45,277","4,52,334","4,49,217","63,62","4,92"
12-03-2017 02:00,"58,84","11,46","3553,03","5,52,185","3,99,814","1,00,958","1,75","2,48,071","2,54,147","2,49,895","2,95,096","306,4","2,49,928","2,48,302","4,35,575","22787347,16,981","4,53,462","4,43,615","4,67,504","4,61,182","4,52,163","63,62","4,92"
12-03-2017 02:00,"58,84","11,46","3557,71","5,53,162","4,00,269","1,00,983","1,75","2,47,698","245,94","2,50,203","2,95,096","306,4","2,50,763","2,53,015","4,51,966","22779011,32,075","4,57,108","4,65,546","4,63,982","4,63,562","4,52,522","63,62","4,92"
12-03-2017 05:00,"58,84","11,46","3326,46","5,14,709","4,00,737","9,72,673","1,72,442","253,29","2,52,015","252,18","2,95,096","306,4","2,51,093","2,51,444","4,62,651","4,44,943","4,46,183","5,72,558","5,14,595","4,61,938","4,49,549","65,87","2,03"
12-03-2017 05:00,"58,84","11,46","3309,67","5,23,376","3,96,211","9,73,026","1,72,408","254,29","2,51,829","2,51,873","2,95,096","306,4","248,39","2,52,927","450,79","4,60,032","4,40,947","555,94","5,16,357","4,69,246","4,65,242","65,87","2,03"
12-03-2017 05:00,"58,84","11,46","3202,15","5,10,193","3,98,394","9,73,379","1,72,373","2,54,696","2,57,124","2,52,213","2,95,096","306,4","2,49,148","2,52,235","4,41,956","445,65","4,31,909","5,60,074","5,20,957","4,81,314","4,93,875","65,87","2,03"
12-03-2017 05:00,"58,84","11,46","3184,96","5,22,217","3,88,623","9,73,732","1,72,339","2,54,916","252,4","2,51,862","2,95,096","306,4","2,50,334","2,54,894","445,46","450,24","4,44,698","5,22,481","5,17,021","494,67","5,30,318","65,87","2,03"
12-03-2017 05:00,"58,84","11,46","3188,38","5,18,219","3,94,014","9,74,085","1,72,305","2,55,037","2,58,904","2,50,862","2,95,096","306,4","2,50,675","2,55,938","4,47,987","4,46,983","441,78","466,27","4,92,072","4,68,714","5,41,659","65,87","2,03"
12-03-2017 05:00,"58,84","11,46","3233,3","5,39,948","4,10,669","9,74,438","17,227","2,54,432","2,54,553","2,50,422","2,95,096","306,4","2,50,455","253,85","445,81","466,21","455,65","4,10,998","4,59,713","4,39,733","5,44,389","65,87","2,03"
12-03-2017 05:00,"58,84","11,46","3271,48","5,24,902","4,11,914","9,74,791","1,72,236","2,53,125","248,95","2,50,049","2,95,096","306,4","2,50,269","2,50,488","4,47,937","463,32","451,06","378,12","446,13","421,16","512,03","65,87","2,03"
12-03-2017 06:00,"58,84","11,46","3277,05","5,24,902","4,11,167","9,75,144","1,72,201","2,52,927","2,48,588","2,49,983","2,95,096","306,4","2,50,302","2,50,291","4,48,838","4,60,686","4,50,656","3,76,715","443,57","4,20,404","5,04,995","65,92","2,12"
12-03-2017 06:00,"58,84","11,46","3314,75","5,25,635","4,07,461","9,75,496","1,72,167","2,51,675","2,45,808","249,51","2,95,096","306,4","2,50,422","2,49,335","4,54,844","4,45,846","4,49,098","3,68,691","4,29,804","418,81","4,59,751","65,92","2,12"
12-03-2017 06:00,"58,84","11,46","3353,42","5,28,412","4,10,449","97,585","1,72,133","2,50,796","2,42,062","2,48,884","2,95,096","306,4","2,50,049","2,50,763","4,59,949","4,47,603","4,53,544","3,69,473","431,54","4,35,982","4,26,621","65,92","2,12"
12-03-2017 06:00,"58,84","11,46","3379,1","5,22,095","4,08,955","9,76,202","1,72,098","249,95","2,44,808","2,48,478","2,95,096","306,4","2,50,016","2,52,642","4,60,549","4,52,867","4,55,218","3,79,941","4,16,499","449,03","4,09,045","65,92","2,12"
12-03-2017 06:00,"58,84","11,46","3410,55","5,29,755","4,00,576","9,76,555","1,72,064","2,49,225","248,17","2,48,687","2,95,096","306,4","2,49,994","2,47,379","4,62,226","4,41,629","4,54,462","4,10,375","4,12,451","459,67","394,51","65,92","2,12"
12-03-2017 06:00,"58,84","11,46","3457,32","524,75","4,02,085","9,76,901","1,72,029","250,17","2,47,236","2,56,696","2,95,096","306,4","2,50,895","2,47,291","4,52,441","4,43,039","4,57,404","460,88","4,29,612","4,51,018","3,93,517","65,92","2,12"
12-03-2017 06:00,"58,84","11,46","3429,98","5,17,426","4,06,758","9,77,203","1,72,005","2,60,782","2,59,277","2,86,677","2,95,096","306,4","2,50,807","2,48,049","4,58,297","4,58,389","4,69,437","5,27,536","4,84,195","4,42,534","3,90,124","65,92","2,12"
12-03-2017 06:00,"58,84","11,46","3261,23","5,19,836","4,00,825","9,77,505","17,204","2,60,695","2,55,048","269,78","2,95,096","306,4","2,51,301","2,49,961","4,92,606","4,68,811","4,74,349","5,24,766","5,27,208","4,47,042","4,04,601","65,92","2,12"
12-03-2017 08:00,"58,82","11,46","318010347,05,882","5,19,287","403,77","9,81,476","1,75","2,51,719","2,48,994","2,51,455","2,95,096","306,4","2,50,313","2,48,818","4,39,028","4,51,764","4,49,772","421,33","3,73,432","4,05,256","4,03,006","65,78","2,43"
12-03-2017 08:00,"58,82","11,46","3329,69","5,17,334","4,04,824","9,81,629","1,75","2,51,938","2,54,663","2,51,235","2,95,096","306,4","2,49,917","248,95","4,41,431","4,56,526","4,54,086","4,17,188","3,97,222","438,64","3,97,708","65,78","2,43"
12-03-2017 08:00,"58,82","11,46","4149,61","5,21,362","4,03,945","9,81,782","1,75","2,51,499","2,49,346","2,51,499","2,95,096","306,4","2,50,181","2,49,873","451,04","4,42,252","4,44,264","4,07,502","3,99,312","4,63,506","3,93,514","65,78","2,43"
12-03-2017 08:00,"58,82","11,46","4002,73","5,13,184","4,01,836","9,81,935","1,75","2,51,367","2,48,159","2,50,005","2,95,096","306,4","2,50,269","2,48,994","4,57,046","4,53,808","4,37,902","3,86,874","4,05,706","4,58,242","3,83,916","65,78","2,43"
12-03-2017 08:00,"58,82","11,46","7,93,359","5,18,305","4,04,269","9,82,088","1,75","2,50,853","2,44,943","2,49,442","2,95,096","306,4","2,50,101","2,53,083","4,53,371","455,07","4,35,806","3,84,508","3,97,508","4,43,517","3,88,967","65,78","2,43"
12-03-2017 08:00,"58,82","11,46","7418,45,375","5,21,545","4,00,562","9,82,241","1,75","250,21","2,50,983","249,39","2,95,096","306,4","2,50,049","2,53,949","4,50,064","4,49,587","4,49,985","4,17,088","4,09,645","448,89","4,14,788","65,78","2,43"
12-03-2017 10:00,"58,82","11,46","3833,98","4,60,693","3,95,098","9,58,753","1,69,537","2,47,939","247,72","2,49,829","2,95,096","306,4","2,50,005","2,47,896","461,55","4,35,344","4,55,056","4,67,108","444,7","5,70,252","5,55,954","62,95","5,04"
12-03-2017 10:00,"58,82","11,46","3817,58","4,54,346","3,97,324","95,867","1,69,503","2,47,808","2,50,269","2,49,829","2,95,096","306,4","2,50,269","2,49,917","4,48,538","4,46,556","4,56,244","4,37,736","4,46,574","5,76,412","567,43","62,95","5,04"
12-03-2017 10:00,"58,82","11,46","3840,63","4,56,177","3,95,859","9,58,588","1,69,468","2,47,324","2,51,104","2,49,917","2,95,096","306,4","2,50,269","2,51,235","440,83","4,45,986","4,57,212","4,53,204","4,40,844","5,65,884","5,66,876","62,95","5,04"
12-03-2017 10:00,"58,82","11,46","3845,31","458,13","3,99,785","9,58,506","1,69,434","247,28","2,50,225","2,49,873","2,95,096","306,4","2,50,269","248,95","460,95","4,34,206","458,83","4,64,766","4,32,806","5,49,868","5,55,178","62,95","5,04"
